AREA,ST,STATE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
12,FL,Florida,29-0000,Healthcare Practitioners and Technical Occupations,major,"492,720",1.3,62.171,1.07,35.21,"73,240",0.9,14.61,20.31,28.26,37.91,61.61,"30,390","42,240","58,790","78,860","128,140",,
12,FL,Florida,31-0000,Healthcare Support Occupations,major,"225,310",1.3,28.429,0.98,13.73,"28,570",0.5,9.36,10.53,12.60,15.34,18.94,"19,470","21,910","26,220","31,910","39,390",,
12,FL,Florida,33-0000,Protective Service Occupations,major,"231,010",1.7,29.149,1.20,19.48,"40,510",2.5,9.07,10.97,16.57,24.91,35.60,"18,860","22,820","34,460","51,820","74,050",,
12,FL,Florida,35-0000,Food Preparation and Serving Related Occupations,major,"869,740",0.7,109.742,1.20,11.41,"23,740",0.5,8.35,8.74,9.43,12.22,17.00,"17,360","18,180","19,620","25,410","35,350",,
12,FL,Florida,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"305,150",1.5,38.503,1.20,11.62,"24,180",0.5,8.46,9.03,10.46,12.84,16.59,"17,600","18,770","21,750","26,700","34,500",,
12,FL,Florida,39-0000,Personal Care and Service Occupations,major,"223,880",2.1,28.249,0.90,12.20,"25,370",0.7,8.43,8.96,10.33,13.32,18.74,"17,540","18,630","21,490","27,700","38,980",,
12,FL,Florida,41-0000,Sales and Related Occupations,major,"1,035,070",0.7,130.604,1.25,17.94,"37,310",0.7,8.51,9.13,11.88,20.24,33.75,"17,700","18,980","24,700","42,110","70,200",,
12,FL,Florida,43-0000,Office and Administrative Support Occupations,major,"1,404,860",0.6,177.263,1.12,15.96,"33,190",0.2,9.32,11.35,14.54,18.82,24.71,"19,390","23,610","30,230","39,140","51,400",,
12,FL,Florida,45-0000,"Farming, Fishing, and Forestry Occupations",major,"22,440",5.2,2.831,0.86,11.58,"24,080",1.5,8.33,8.70,9.35,11.98,18.14,"17,320","18,100","19,460","24,910","37,730",,
12,FL,Florida,47-0000,Construction and Extraction Occupations,major,"318,230",1.2,40.154,1.01,18.03,"37,500",0.5,10.41,12.85,16.41,21.55,28.38,"21,660","26,730","34,130","44,820","59,030",,
12,FL,Florida,49-0000,"Installation, Maintenance, and Repair Occupations",major,"337,030",1.0,42.526,1.09,19.77,"41,130",0.4,10.55,13.67,18.10,24.51,31.41,"21,930","28,440","37,660","50,970","65,340",,
12,FL,Florida,51-0000,Production Occupations,major,"306,270",1.1,38.645,0.59,15.67,"32,590",0.5,8.93,10.52,13.90,18.54,25.30,"18,580","21,890","28,920","38,570","52,610",,
12,FL,Florida,53-0000,Transportation and Material Moving Occupations,major,"477,530",1.3,60.254,0.87,15.50,"32,240",2.2,8.64,9.46,12.74,17.91,25.00,"17,980","19,680","26,510","37,240","52,000",,
13,GA,Georgia,11-0000,Management Occupations,major,"231,890",1.0,56.450,1.12,53.48,"111,250",0.6,20.19,30.82,46.10,67.37,#,"41,980","64,110","95,880","140,120",#,,
13,GA,Georgia,13-0000,Business and Financial Operations Occupations,major,"223,770",1.2,54.471,1.07,34.01,"70,750",0.9,16.34,21.93,30.21,41.15,54.78,"34,000","45,620","62,830","85,580","113,940",,
13,GA,Georgia,15-0000,Computer and Mathematical Occupations,major,"129,850",1.9,31.609,1.09,38.99,"81,100",1.0,18.92,26.28,37.27,49.30,61.00,"39,350","54,660","77,530","102,550","126,880",,
13,GA,Georgia,17-0000,Architecture and Engineering Occupations,major,"61,170",2.3,14.890,0.83,36.98,"76,920",1.1,18.45,25.39,34.72,46.08,58.57,"38,380","52,800","72,220","95,850","121,830",,
13,GA,Georgia,19-0000,"Life, Physical, and Social Science Occupations",major,"21,210",3.6,5.163,0.62,30.06,"62,520",2.7,15.45,19.97,26.75,37.13,48.31,"32,130","41,540","55,640","77,230","100,480",,
13,GA,Georgia,21-0000,Community and Social Service Occupations,major,"45,380",1.9,11.046,0.77,21.23,"44,150",3.6,10.86,14.13,18.39,26.20,36.09,"22,580","29,400","38,260","54,500","75,070",,
13,GA,Georgia,23-0000,Legal Occupations,major,"27,070",2.9,6.589,0.86,47.59,"98,990",3.2,18.46,24.56,35.64,59.75,#,"38,400","51,080","74,130","124,280",#,,
13,GA,Georgia,25-0000,"Education, Training, and Library Occupations",major,"255,420",1.0,62.177,1.00,22.74,"47,300",2.2,8.73,12.44,22.15,29.10,36.06,"18,160","25,880","46,060","60,520","75,000",,
13,GA,Georgia,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"49,490",4.1,12.046,0.90,24.73,"51,440",2.1,10.09,14.42,21.67,30.63,41.97,"20,980","29,990","45,080","63,720","87,300",,
13,GA,Georgia,29-0000,Healthcare Practitioners and Technical Occupations,major,"226,350",1.5,55.100,0.95,35.91,"74,690",1.8,13.72,18.94,27.92,38.16,65.27,"28,530","39,390","58,070","79,360","135,760",,
13,GA,Georgia,31-0000,Healthcare Support Occupations,major,"94,790",1.8,23.074,0.80,13.29,"27,640",0.9,8.48,9.92,12.10,15.60,19.63,"17,630","20,630","25,160","32,460","40,840",,
13,GA,Georgia,33-0000,Protective Service Occupations,major,"106,450",1.8,25.914,1.07,16.77,"34,870",1.5,8.92,11.55,15.34,20.13,25.80,"18,560","24,020","31,900","41,860","53,660",,
13,GA,Georgia,35-0000,Food Preparation and Serving Related Occupations,major,"378,190",1.0,92.063,1.01,9.69,"20,150",0.6,7.71,8.16,8.90,10.35,13.38,"16,030","16,960","18,510","21,520","27,820",,
13,GA,Georgia,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"112,810",1.6,27.461,0.86,11.78,"24,510",1.2,7.94,8.72,10.51,13.66,17.68,"16,510","18,130","21,860","28,420","36,780",,
